grand-coin                          90
mur-droit                          -90
grand-coin                           0
world-border-forest-corner           0
none                                 0
none                                 0
world-border-forest                -90
none                                 0
none                                 0
world-border-forest-corner         -90
none                                 0
none                                 0

mur-droit                            0
sol-plein                            0
mur-droit                          180
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

grand-coin                         180
mur-droit                           90
grand-coin                         -90
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

petit-coin                          90
mur-droit                           90
petit-coin                           0
world-border-forest                  0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
world-border-forest                180
none                                 0
none                                 0

mur-droit                          180
haut-plein                           0
mur-droit                            0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

petit-coin                         180
mur-droit                          -90
petit-coin                         -90
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

porte                                0
none                                 0
haut-bord-rochers                    0
world-border-forest-corner          90
none                                 0
none                                 0
world-border-forest                 90
none                                 0
none                                 0
world-border-forest-corner         180
none                                 0
none                                 0

haut-bord-large-bambous              0
none                                 0
haut-bord-rochers-et-bambous         0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

none                                 0
none                                 0
haut-bord-bambous                    0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

haut-bord-large-rochers-et-bambous   0
none                                 0
none                                 0
world-border-forest-inner-corner   180
none                                 0
none                                 0
world-border-forest                 90
none                                 0
none                                 0
world-border-forest-inner-corner    90
none                                 0
none                                 0

none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

world-border-corner                180
world-border                       180
world-border-corner                 90
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

world-border                       -90
haut-plein                           0
world-border                        90
world-border-forest                180
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
world-border-forest                  0
none                                 0
none                                 0

world-border-corner                -90
world-border                         0
world-border-corner                  0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

world-border-inner-corner            0
world-border                         0
world-border-inner-corner          -90
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

world-border                        90
none                                 0
world-border                       -90
world-border-forest-inner-corner   -90
none                                 0
none                                 0
world-border-forest                -90
none                                 0
none                                 0
world-border-forest-inner-corner     0
none                                 0
none                                 0

world-border-inner-corner           90
world-border                       180
world-border-inner-corner          180
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0

none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
none                                 0
